Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos,wd_sin,wd_cos
2015-11-01 00:30:00,1003.96,9.44,282.28,4.3,70.2,11.84,8.31,3.53,5.17,8.28,1233.7,2.27,3.65,180.0,0,6,11,0.13052619222005157,0.9914448613738104,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2015-11-01 00:40:00,1003.91,9.45,282.29,4.21,69.71,11.85,8.26,3.59,5.13,8.23,1233.63,2.18,3.12,172.5,0,6,11,0.17364817766693033,0.984807753012208,-0.5000000000000004,0.8660254037844384,0.13052619222005157,-0.9914448613738104
2015-11-01 00:50:00,1003.88,8.74,281.59,4.13,72.7,11.29,8.21,3.08,5.1,8.18,1236.71,1.92,2.76,182.2,0,6,11,0.21643961393810288,0.9762960071199334,-0.5000000000000004,0.8660254037844384,-0.038387809087519646,-0.9992629164106213
2015-11-01 01:00:00,1003.92,8.55,281.4,4.1,73.5,11.15,8.19,2.95,5.09,8.16,1237.6,1.88,2.98,185.5,1,6,11,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.0958457525202241,-0.9953961983671787
2015-11-01 01:10:00,1003.97,8.4,281.24,4.07,74.1,11.03,8.18,2.86,5.08,8.14,1238.34,1.87,2.6,191.4,1,6,11,0.3007057995042731,0.9537169507482269,-0.5000000000000004,0.8660254037844384,-0.19765734037912608,-0.9802711746217219
2015-11-01 01:20:00,1003.95,7.89,280.73,3.99,76.3,10.66,8.13,2.53,5.05,8.1,1240.59,1.9,2.52,203.2,1,6,11,0.3420201433256687,0.9396926207859084,-0.5000000000000004,0.8660254037844384,-0.3939419095909507,-0.9191353392552346
2015-11-01 01:30:00,1003.88,7.17,280.02,3.68,78.4,10.15,7.95,2.19,4.94,7.92,1243.76,1.34,2.08,203.2,1,6,11,0.3826834323650898,0.9238795325112867,-0.5000000000000004,0.8660254037844384,-0.3939419095909507,-0.9191353392552346
2015-11-01 01:40:00,1003.86,6.65,279.5,3.86,82.3,9.79,8.05,1.73,5.01,8.02,1246.02,1.5,2.08,205.8,1,6,11,0.42261826174069944,0.9063077870366499,-0.5000000000000004,0.8660254037844384,-0.43523109937232773,-0.9003187714021934
2015-11-01 01:50:00,1003.87,7.14,279.99,3.85,79.5,10.12,8.05,2.08,5.0,8.02,1243.85,1.69,2.24,203.1,1,6,11,0.4617486132350339,0.8870108331782217,-0.5000000000000004,0.8660254037844384,-0.3923371166035612,-0.9198214973217378
2015-11-01 02:00:00,1003.87,6.53,279.38,3.52,81.0,9.71,7.87,1.84,4.89,7.83,1246.62,1.19,2.0,215.9,2,6,11,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.5863723567357892,-0.8100416404457961
2015-11-01 02:10:00,1003.91,5.46,278.3,3.18,85.2,9.01,7.68,1.33,4.77,7.65,1251.59,0.36,1.0,175.9,2,6,11,0.5372996083468238,0.8433914458128857,-0.5000000000000004,0.8660254037844384,0.07149744433268602,-0.997440782930944
2015-11-01 02:20:00,1004.02,4.74,277.58,2.98,88.3,8.57,7.57,1.0,4.7,7.54,1254.99,0.36,0.76,121.4,2,6,11,0.573576436351046,0.8191520442889918,-0.5000000000000004,0.8660254037844384,0.8535507972753275,-0.5210096318405764
2015-11-01 02:30:00,1003.99,4.7,277.54,3.22,90.1,8.55,7.7,0.85,4.78,7.67,1255.1,0.63,1.32,211.8,2,6,11,0.6087614290087207,0.7933533402912352,-0.5000000000000004,0.8660254037844384,-0.5269557954966775,-0.849892692986864
2015-11-01 02:40:00,1003.99,5.14,277.98,3.48,89.0,8.81,7.84,0.97,4.87,7.81,1253.05,0.77,1.52,211.5,2,6,11,0.6427876096865393,0.766044443118978,-0.5000000000000004,0.8660254037844384,-0.5224985647159487,-0.8526401643540923
2015-11-01 02:50:00,1004.0,5.34,278.19,3.3,86.6,8.94,7.74,1.2,4.81,7.71,1252.17,0.54,1.2,194.3,2,6,11,0.6755902076156602,0.7372773368101241,-0.5000000000000004,0.8660254037844384,-0.24699901272274324,-0.9690157314068695
2015-11-01 03:00:00,1004.02,4.87,277.71,3.17,88.7,8.65,7.67,0.98,4.77,7.64,1254.35,0.61,1.2,174.4,3,6,11,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.09758289975914929,-0.9952273999818312
2015-11-01 03:10:00,1003.9,5.46,278.31,3.59,87.7,9.01,7.91,1.11,4.91,7.87,1251.44,1.09,2.26,196.1,3,6,11,0.7372773368101241,0.6755902076156602,-0.5000000000000004,0.8660254037844384,-0.27731465330237753,-0.9607791541575942
2015-11-01 03:20:00,1003.95,5.75,278.6,3.43,85.0,9.2,7.82,1.38,4.86,7.79,1250.25,1.01,2.36,211.2,3,6,11,0.766044443118978,0.6427876096865394,-0.5000000000000004,0.8660254037844384,-0.51802700937313,-0.8553642601605068
2015-11-01 03:30:00,1003.98,5.84,278.69,3.43,84.4,9.26,7.81,1.44,4.86,7.78,1249.87,0.71,1.68,219.4,3,6,11,0.7933533402912352,0.6087614290087207,-0.5000000000000004,0.8660254037844384,-0.6347305132022677,-0.772733573497351
2015-11-01 03:40:00,1004.01,6.03,278.87,3.37,83.0,9.38,7.78,1.59,4.84,7.75,1249.08,0.5,1.44,165.6,3,6,11,0.8191520442889918,0.573576436351046,-0.5000000000000004,0.8660254037844384,0.24868988716485482,-0.9685831611286311
2015-11-01 03:50:00,1003.98,5.91,278.75,3.37,83.7,9.3,7.78,1.52,4.84,7.75,1249.59,0.64,1.32,177.8,3,6,11,0.8433914458128856,0.5372996083468239,-0.5000000000000004,0.8660254037844384,0.03838780908751989,-0.9992629164106211
2015-11-01 04:00:00,1003.92,6.28,279.12,3.53,82.5,9.54,7.87,1.67,4.89,7.84,1247.84,0.74,1.48,219.7,4,6,11,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.6387678175155975,-0.7693995550468952
2015-11-01 04:10:00,1003.87,6.63,279.48,3.51,80.4,9.77,7.86,1.92,4.88,7.83,1246.21,1.26,2.08,209.1,4,6,11,0.8870108331782216,0.4617486132350341,-0.5000000000000004,0.8660254037844384,-0.48633538042349034,-0.8737722230354653
2015-11-01 04:20:00,1003.87,6.92,279.77,3.63,79.5,9.97,7.93,2.04,4.93,7.89,1244.89,1.89,2.72,218.0,4,6,11,0.9063077870366499,0.42261826174069944,-0.5000000000000004,0.8660254037844384,-0.6156614753256582,-0.788010753606722
2015-11-01 04:30:00,1003.87,7.03,279.88,3.58,78.6,10.05,7.9,2.15,4.91,7.87,1244.4,1.66,2.24,215.9,4,6,11,0.9238795325112867,0.38268343236508984,-0.5000000000000004,0.8660254037844384,-0.5863723567357892,-0.8100416404457961
2015-11-01 04:40:00,1003.91,7.19,280.04,3.64,78.1,10.16,7.93,2.22,4.93,7.9,1243.72,1.83,3.85,222.3,4,6,11,0.9396926207859083,0.3420201433256688,-0.5000000000000004,0.8660254037844384,-0.6730125135097734,-0.7396310949786096
2015-11-01 04:50:00,1003.95,7.19,280.03,3.55,77.6,10.16,7.88,2.28,4.9,7.85,1243.79,2.18,3.04,207.0,4,6,11,0.9537169507482268,0.3007057995042733,-0.5000000000000004,0.8660254037844384,-0.45399049973954664,-0.8910065241883679
2015-11-01 05:00:00,1004.01,7.29,280.13,3.63,77.5,10.23,7.93,2.3,4.93,7.9,1243.4,2.34,3.08,214.3,5,6,11,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.5635260489375714,-0.8260982944957639
2015-11-01 05:10:00,1004.04,6.24,279.08,2.81,78.6,9.51,7.48,2.04,4.65,7.45,1248.33,1.0,2.52,189.1,5,6,11,0.9762960071199334,0.2164396139381029,-0.5000000000000004,0.8660254037844384,-0.1581580672544833,-0.9874138067509115
2015-11-01 05:20:00,1003.99,4.29,277.14,2.12,85.7,8.31,7.12,1.19,4.42,7.09,1257.2,0.59,1.04,60.62,5,6,11,0.984807753012208,0.17364817766693041,-0.5000000000000004,0.8660254037844384,0.871385115775549,0.4905996127238922
2015-11-01 05:30:00,1003.99,3.87,276.72,2.33,89.6,8.06,7.22,0.84,4.49,7.2,1259.06,0.98,1.24,50.1,5,6,11,0.9914448613738104,0.1305261922200517,-0.5000000000000004,0.8660254037844384,0.7671651518152995,0.6414496315691579
2015-11-01 05:40:00,1004.01,3.99,276.83,2.52,90.1,8.13,7.32,0.8,4.55,7.3,1258.52,0.79,1.1,42.81,5,6,11,0.9961946980917455,0.08715574274765814,-0.5000000000000004,0.8660254037844384,0.6795693539319414,0.7336112684497994
2015-11-01 05:50:00,1004.08,4.31,277.15,2.79,89.8,8.32,7.47,0.85,4.64,7.44,1257.07,0.6,1.08,29.39,5,6,11,0.9990482215818578,0.04361938736533623,-0.5000000000000004,0.8660254037844384,0.4907516906440922,0.8712994767185192
2015-11-01 06:00:00,1004.07,4.65,277.49,2.92,88.5,8.52,7.54,0.98,4.68,7.51,1255.47,0.87,1.48,233.2,6,6,11,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.8007313709487334,-0.599023598515586
2015-11-01 06:10:00,1004.11,5.58,278.42,3.48,86.3,9.09,7.85,1.25,4.87,7.81,1251.19,1.51,2.24,233.0,6,6,11,0.9990482215818578,-0.04361938736533589,-0.5000000000000004,0.8660254037844384,-0.7986355100472928,-0.6018150231520483
2015-11-01 06:20:00,1004.12,5.05,277.88,2.12,81.3,8.76,7.12,1.64,4.42,7.09,1253.94,0.85,1.6,193.0,6,6,11,0.9961946980917455,-0.08715574274765824,-0.5000000000000004,0.8660254037844384,-0.22495105434386498,-0.9743700647852352
2015-11-01 06:30:00,1004.14,2.78,275.61,0.9,87.4,7.46,6.52,0.94,4.05,6.49,1264.59,0.37,0.68,159.7,6,6,11,0.9914448613738105,-0.13052619222005138,-0.5000000000000004,0.8660254037844384,0.3469356515732561,-0.9378889346118976
2015-11-01 06:40:00,1004.23,3.04,275.87,1.91,92.2,7.6,7.01,0.59,4.35,6.98,1263.24,0.59,1.92,202.0,6,6,11,0.984807753012208,-0.1736481776669303,-0.5000000000000004,0.8660254037844384,-0.374606593415912,-0.9271838545667874
2015-11-01 06:50:00,1004.28,3.71,276.53,2.37,90.9,7.97,7.25,0.73,4.5,7.22,1260.14,0.77,1.6,184.6,6,6,11,0.9762960071199334,-0.2164396139381028,-0.5000000000000004,0.8660254037844384,-0.0801989243288587,-0.9967788784562471
2015-11-01 07:00:00,1004.36,3.68,276.49,2.26,90.4,7.95,7.19,0.76,4.46,7.16,1260.44,0.79,1.8,209.2,7,6,11,0.9659258262890683,-0.25881904510252085,-0.5000000000000004,0.8660254037844384,-0.4878596591387324,-0.8729220772698099
2015-11-01 07:10:00,1004.43,4.19,277.0,2.5,88.7,8.25,7.31,0.93,4.54,7.28,1258.14,1.06,1.76,214.7,7,6,11,0.9537169507482269,-0.30070579950427295,-0.5000000000000004,0.8660254037844384,-0.5692795234308441,-0.8221440410307375
2015-11-01 07:20:00,1004.54,3.96,276.76,2.43,89.7,8.12,7.28,0.84,4.52,7.25,1259.31,0.39,1.04,183.2,7,6,11,0.9396926207859084,-0.3420201433256687,-0.5000000000000004,0.8660254037844384,-0.05582150499316376,-0.998440764181981
2015-11-01 07:30:00,1004.62,3.81,276.6,1.98,87.8,8.03,7.05,0.98,4.38,7.02,1260.22,0.24,0.62,99.3,7,6,11,0.9238795325112867,-0.3826834323650897,-0.5000000000000004,0.8660254037844384,0.9868557164068074,-0.16160382110336097
2015-11-01 07:40:00,1004.71,4.7,277.49,2.91,88.1,8.55,7.53,1.02,4.67,7.49,1256.07,0.88,1.86,198.7,7,6,11,0.90630778703665,-0.42261826174069933,-0.5000000000000004,0.8660254037844384,-0.32061299058567583,-0.947210277746029
2015-11-01 07:50:00,1004.74,5.68,278.46,3.14,83.7,9.15,7.66,1.49,4.75,7.62,1251.65,1.32,2.32,190.6,7,6,11,0.8870108331782218,-0.4617486132350338,-0.5000000000000004,0.8660254037844384,-0.18395135061272008,-0.9829353491495543
2015-11-01 08:00:00,1004.84,6.03,278.8,3.08,81.3,9.38,7.62,1.75,4.73,7.59,1250.21,0.95,1.76,200.3,8,6,11,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.3469356515732559,-0.9378889346118976
2015-11-01 08:10:00,1005.06,6.31,279.07,3.13,80.0,9.56,7.65,1.91,4.75,7.61,1249.2,0.79,2.08,178.9,8,6,11,0.8433914458128858,-0.5372996083468236,-0.5000000000000004,0.8660254037844384,0.01919744239968948,-0.9998157121216442
2015-11-01 08:20:00,1005.16,6.91,279.66,3.13,76.8,9.96,7.65,2.31,4.75,7.61,1246.65,0.54,0.96,150.2,8,6,11,0.819152044288992,-0.5735764363510458,-0.5000000000000004,0.8660254037844384,0.4969739610275555,-0.8677654533689283
2015-11-01 08:30:00,1005.19,6.38,279.12,2.36,75.4,9.61,7.24,2.36,4.49,7.21,1249.26,0.41,0.88,168.6,8,6,11,0.7933533402912352,-0.6087614290087207,-0.5000000000000004,0.8660254037844384,0.19765734037912633,-0.9802711746217218
2015-11-01 08:40:00,1005.27,6.17,278.91,2.89,79.4,9.47,7.52,1.95,4.67,7.48,1250.14,0.21,0.52,57.31,8,6,11,0.766044443118978,-0.6427876096865394,-0.5000000000000004,0.8660254037844384,0.841605058851329,0.5400934409117104
2015-11-01 08:50:00,1005.22,6.82,279.57,3.03,76.7,9.91,7.6,2.31,4.71,7.56,1247.14,0.67,1.36,184.3,8,6,11,0.7372773368101241,-0.6755902076156602,-0.5000000000000004,0.8660254037844384,-0.0749787268263278,-0.9971851335251157
2015-11-01 09:00:00,1005.22,6.48,279.22,2.91,77.9,9.67,7.53,2.14,4.67,7.49,1248.73,0.75,1.48,195.6,9,6,11,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.26891982061526554,-0.9631625667976582
2015-11-01 09:10:00,1005.29,6.39,279.13,3.06,79.2,9.61,7.61,2.0,4.72,7.57,1249.16,0.66,1.2,210.6,9,6,11,0.6755902076156604,-0.737277336810124,-0.5000000000000004,0.8660254037844384,-0.5090414157503712,-0.8607420270039436
2015-11-01 09:20:00,1005.34,6.66,279.4,3.17,78.3,9.8,7.67,2.13,4.76,7.63,1247.98,0.97,1.52,200.9,9,6,11,0.6427876096865395,-0.7660444431189779,-0.5000000000000004,0.8660254037844384,-0.356737999319625,-0.9342044743210296
2015-11-01 09:30:00,1005.23,6.69,279.43,3.26,78.7,9.81,7.72,2.09,4.79,7.68,1247.7,1.19,1.64,209.7,9,6,11,0.6087614290087204,-0.7933533402912353,-0.5000000000000004,0.8660254037844384,-0.49545866843240716,-0.8686315144381914
2015-11-01 09:40:00,1005.23,6.95,279.69,3.36,77.8,9.99,7.78,2.22,4.83,7.74,1246.5,1.56,2.04,205.0,9,6,11,0.5735764363510464,-0.8191520442889916,-0.5000000000000004,0.8660254037844384,-0.4226182617406993,-0.90630778703665
2015-11-01 09:50:00,1005.21,7.08,279.82,3.43,77.5,10.08,7.81,2.27,4.85,7.77,1245.89,1.36,2.08,211.6,9,6,11,0.5372996083468238,-0.8433914458128857,-0.5000000000000004,0.8660254037844384,-0.5239859059700789,-0.8517269341430478
2015-11-01 10:00:00,1005.22,7.66,280.4,3.68,75.8,10.49,7.95,2.54,4.94,7.91,1243.25,1.18,1.8,207.3,10,6,11,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.45864955448431494,-0.8886172326549489
2015-11-01 10:10:00,1005.1,8.0,280.75,3.78,74.6,10.74,8.01,2.73,4.97,7.97,1241.58,1.41,2.5,204.2,10,6,11,0.4617486132350339,-0.8870108331782217,-0.5000000000000004,0.8660254037844384,-0.4099230338415726,-0.9121201161722731
2015-11-01 10:20:00,1005.08,8.13,280.88,3.96,74.9,10.83,8.11,2.72,5.04,8.07,1240.94,1.25,2.12,187.5,10,6,11,0.4226182617406995,-0.9063077870366499,-0.5000000000000004,0.8660254037844384,-0.13052619222005132,-0.9914448613738105
2015-11-01 10:30:00,1005.14,8.91,281.66,4.33,72.9,11.42,8.33,3.1,5.17,8.28,1237.48,0.92,2.04,182.6,10,6,11,0.3826834323650899,-0.9238795325112867,-0.5000000000000004,0.8660254037844384,-0.0453629881292535,-0.9989705697907147
2015-11-01 10:40:00,1005.2,9.31,282.05,4.34,71.0,11.74,8.33,3.4,5.17,8.29,1235.79,1.28,1.96,198.0,10,6,11,0.3420201433256689,-0.9396926207859083,-0.5000000000000004,0.8660254037844384,-0.3090169943749473,-0.9510565162951536
2015-11-01 10:50:00,1005.2,9.53,282.27,4.43,70.4,11.91,8.39,3.53,5.21,8.34,1234.81,1.33,2.04,189.3,10,6,11,0.30070579950427334,-0.9537169507482268,-0.5000000000000004,0.8660254037844384,-0.16160382110336113,-0.9868557164068072
2015-11-01 11:00:00,1005.22,10.12,282.86,4.66,68.8,12.39,8.53,3.87,5.29,8.48,1232.19,1.35,2.2,190.5,11,6,11,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.18223552549214747,-0.9832549075639546
2015-11-01 11:10:00,1005.14,10.83,283.57,4.97,67.02,13.0,8.71,4.29,5.41,8.66,1228.93,1.04,1.58,203.9,11,6,11,0.21643961393810318,-0.9762960071199333,-0.5000000000000004,0.8660254037844384,-0.4051415867798627,-0.9142539552342637
2015-11-01 11:20:00,1005.08,11.44,284.19,5.21,65.47,13.53,8.86,4.67,5.5,8.82,1226.15,1.0,1.68,195.2,11,6,11,0.17364817766693028,-0.984807753012208,-0.5000000000000004,0.8660254037844384,-0.26218917864086455,-0.9650164944723115
2015-11-01 11:30:00,1005.01,11.92,284.67,5.4,64.27,13.97,8.98,4.99,5.58,8.93,1223.95,1.17,2.12,186.4,11,6,11,0.13052619222005157,-0.9914448613738104,-0.5000000000000004,0.8660254037844384,-0.1114689322063255,-0.9937679191605964
2015-11-01 11:40:00,1004.86,12.4,285.16,5.65,63.34,14.42,9.13,5.29,5.67,9.09,1221.64,1.19,2.32,182.3,11,6,11,0.08715574274765864,-0.9961946980917455,-0.5000000000000004,0.8660254037844384,-0.040131792532559774,-0.999194395114446
2015-11-01 11:50:00,1004.83,12.85,285.62,5.77,62.03,14.85,9.21,5.64,5.72,9.17,1219.65,1.52,2.36,185.4,11,6,11,0.04361938736533607,-0.9990482215818578,-0.5000000000000004,0.8660254037844384,-0.09410831331851455,-0.99556196460308
2015-11-01 12:00:00,1004.67,13.32,286.1,5.95,60.91,15.32,9.33,5.99,5.8,9.29,1217.4,1.57,2.28,180.2,12,6,11,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.0034906514152233926,-0.9999939076577904
2015-11-01 12:10:00,1004.58,13.93,286.71,5.99,58.68,15.94,9.35,6.58,5.81,9.31,1214.69,1.56,2.2,156.1,12,6,11,-0.04361938736533627,-0.9990482215818578,-0.5000000000000004,0.8660254037844384,0.4051415867798629,-0.9142539552342636
2015-11-01 12:20:00,1004.42,14.44,287.24,6.1,57.22,16.47,9.43,7.05,5.86,9.38,1212.3,1.58,2.68,160.4,12,6,11,-0.08715574274765794,-0.9961946980917455,-0.5000000000000004,0.8660254037844384,0.33545156975025514,-0.9420574527872967
2015-11-01 12:30:00,1004.29,14.91,287.72,6.15,55.69,16.98,9.46,7.52,5.88,9.42,1210.16,0.66,1.56,219.7,12,6,11,-0.13052619222005132,-0.9914448613738105,-0.5000000000000004,0.8660254037844384,-0.6387678175155975,-0.7693995550468952
2015-11-01 12:40:00,1004.15,15.53,288.35,6.51,54.88,17.67,9.7,7.97,6.03,9.66,1207.27,0.9,1.96,196.3,12,6,11,-0.17364817766693047,-0.984807753012208,-0.5000000000000004,0.8660254037844384,-0.2806667089207877,-0.9598052919751869
2015-11-01 12:50:00,1004.21,15.92,288.73,6.18,52.32,18.12,9.48,8.64,5.89,9.44,1205.82,1.36,2.28,155.3,12,6,11,-0.21643961393810293,-0.9762960071199334,-0.5000000000000004,0.8660254037844384,0.4178670738010767,-0.9085081775267219
2015-11-01 13:00:00,1004.1,16.14,288.96,6.0,50.95,18.37,9.36,9.01,5.82,9.32,1204.82,1.73,3.08,170.7,13,6,11,-0.25881904510252035,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.16160382110336138,-0.9868557164068072
2015-11-01 13:10:00,1004.03,16.39,289.22,6.1,50.49,18.67,9.43,9.24,5.86,9.39,1203.67,1.51,2.72,159.6,13,6,11,-0.30070579950427306,-0.9537169507482269,-0.5000000000000004,0.8660254037844384,0.34857204732181535,-0.9372819894918915
2015-11-01 13:20:00,1003.93,16.61,289.45,6.15,49.96,18.93,9.46,9.47,5.88,9.42,1202.62,1.45,2.72,161.4,13,6,11,-0.34202014332566866,-0.9396926207859084,-0.5000000000000004,0.8660254037844384,0.31895930929806987,-0.9477684100095858
2015-11-01 13:30:00,1003.78,16.78,289.63,6.22,49.66,19.14,9.5,9.63,5.91,9.47,1201.71,1.71,2.64,182.7,13,6,11,-0.3826834323650892,-0.923879532511287,-0.5000000000000004,0.8660254037844384,-0.04710645070964227,-0.99888987496197
2015-11-01 13:40:00,1003.67,16.83,289.69,6.32,49.84,19.2,9.57,9.63,5.95,9.53,1201.35,1.65,2.56,184.0,13,6,11,-0.4226182617406993,-0.90630778703665,-0.5000000000000004,0.8660254037844384,-0.06975647374412527,-0.9975640502598242
2015-11-01 13:50:00,1003.6,16.89,289.75,6.38,49.87,19.27,9.61,9.66,5.98,9.58,1201.0,1.81,2.62,171.2,13,6,11,-0.4617486132350337,-0.8870108331782218,-0.5000000000000004,0.8660254037844384,0.1529858362840384,-0.9882283814465528
2015-11-01 14:00:00,1003.56,17.39,290.25,6.53,48.82,19.89,9.71,10.18,6.04,9.68,1198.84,1.43,2.56,154.0,14,6,11,-0.5000000000000001,-0.8660254037844386,-0.5000000000000004,0.8660254037844384,0.4383711467890773,-0.898794046299167
2015-11-01 14:10:00,1003.53,17.6,290.47,6.46,47.92,20.16,9.66,10.5,6.01,9.63,1197.96,1.89,2.8,169.7,14,6,11,-0.5372996083468236,-0.8433914458128858,-0.5000000000000004,0.8660254037844384,0.17880221511634964,-0.9838850379335417
2015-11-01 14:20:00,1003.6,17.83,290.69,6.52,47.45,20.45,9.7,10.75,6.04,9.67,1197.07,1.86,2.84,178.3,14,6,11,-0.5735764363510458,-0.819152044288992,-0.5000000000000004,0.8660254037844384,0.02966624408511081,-0.999559860119384
2015-11-01 14:30:00,1003.58,18.04,290.9,6.9,48.05,20.72,9.96,10.77,6.19,9.92,1196.07,1.55,2.32,182.0,14,6,11,-0.6087614290087207,-0.7933533402912352,-0.5000000000000004,0.8660254037844384,-0.0348994967025009,-0.9993908270190958
2015-11-01 14:40:00,1003.53,18.06,290.93,7.05,48.48,20.75,10.06,10.69,6.26,10.02,1195.89,1.46,1.88,198.5,14,6,11,-0.6427876096865393,-0.766044443118978,-0.5000000000000004,0.8660254037844384,-0.3173046564050919,-0.9483236552061994
2015-11-01 14:50:00,1003.47,17.87,290.74,6.98,48.85,20.5,10.02,10.49,6.23,9.98,1196.62,1.85,2.36,200.6,14,6,11,-0.6755902076156598,-0.7372773368101244,-0.5000000000000004,0.8660254037844384,-0.35184164840470156,-0.9360595357389734
2015-11-01 15:00:00,1003.37,17.96,290.84,7.03,48.73,20.62,10.05,10.57,6.25,10.01,1196.11,1.56,2.16,195.0,15,6,11,-0.7071067811865475,-0.7071067811865477,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683
2015-11-01 15:10:00,1003.38,18.1,290.98,7.04,48.33,20.8,10.05,10.75,6.26,10.02,1195.54,1.74,2.44,196.0,15,6,11,-0.7372773368101239,-0.6755902076156604,-0.5000000000000004,0.8660254037844384,-0.275637355816999,-0.9612616959383189
2015-11-01 15:20:00,1003.33,17.84,290.72,7.22,49.74,20.46,10.18,10.29,6.33,10.15,1196.49,1.75,2.6,206.4,15,6,11,-0.7660444431189779,-0.6427876096865395,-0.5000000000000004,0.8660254037844384,-0.44463517918492756,-0.8957117602394128
2015-11-01 15:30:00,1003.27,17.65,290.54,7.24,50.41,20.22,10.19,10.03,6.34,10.16,1197.2,1.88,2.64,208.2,15,6,11,-0.7933533402912349,-0.6087614290087209,-0.5000000000000004,0.8660254037844384,-0.4725507648690539,-0.8813034520649923
2015-11-01 15:40:00,1003.27,17.44,290.33,7.09,50.55,19.95,10.09,9.87,6.28,10.05,1198.11,1.63,2.44,212.8,15,6,11,-0.8191520442889916,-0.5735764363510464,-0.5000000000000004,0.8660254037844384,-0.5417082102827401,-0.8405666034956841
2015-11-01 15:50:00,1003.24,16.97,289.86,6.95,51.59,19.37,9.99,9.38,6.22,9.96,1200.06,1.91,2.68,207.4,15,6,11,-0.8433914458128855,-0.5372996083468242,-0.5000000000000004,0.8660254037844384,-0.46019978478385154,-0.8878153851364013
2015-11-01 16:00:00,1003.16,16.62,289.52,7.04,53.06,18.94,10.05,8.89,6.26,10.02,1201.38,1.87,2.82,207.4,16,6,11,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.46019978478385154,-0.8878153851364013
2015-11-01 16:10:00,1003.11,16.42,289.32,7.04,53.74,18.7,10.05,8.65,6.26,10.02,1202.16,2.18,3.16,211.4,16,6,11,-0.8870108331782215,-0.46174861323503436,-0.5000000000000004,0.8660254037844384,-0.5210096318405764,-0.8535507972753275
2015-11-01 16:20:00,1003.11,16.36,289.26,6.93,53.55,18.63,9.98,8.66,6.21,9.95,1202.44,1.97,2.52,211.2,16,6,11,-0.9063077870366497,-0.42261826174069994,-0.5000000000000004,0.8660254037844384,-0.51802700937313,-0.8553642601605068
2015-11-01 16:30:00,1003.15,16.25,289.15,6.92,53.89,18.5,9.97,8.53,6.21,9.94,1202.95,1.35,2.28,232.4,16,6,11,-0.9238795325112868,-0.3826834323650895,-0.5000000000000004,0.8660254037844384,-0.7922896433551906,-0.6101451639012678
2015-11-01 16:40:00,1003.21,16.17,289.06,6.88,54.02,18.41,9.94,8.46,6.19,9.91,1203.36,0.78,1.52,240.0,16,6,11,-0.9396926207859082,-0.3420201433256694,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2015-11-01 16:50:00,1003.09,15.83,288.73,6.86,55.14,18.01,9.93,8.08,6.18,9.9,1204.65,0.69,1.28,234.6,16,6,11,-0.9537169507482267,-0.3007057995042738,-0.5000000000000004,0.8660254037844384,-0.8151277957285543,-0.5792811723426787
2015-11-01 17:00:00,1003.12,15.58,288.48,6.9,56.18,17.73,9.96,7.77,6.2,9.93,1205.71,0.65,1.24,249.0,17,6,11,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.9335804264972016,-0.3583679495453007
2015-11-01 17:10:00,1003.25,14.85,287.74,7.12,59.76,16.91,10.11,6.81,6.29,10.08,1208.86,0.62,1.0,67.11,17,6,11,-0.9762960071199334,-0.21643961393810282,-0.5000000000000004,0.8660254037844384,0.9212533064762035,0.3889631670308415
2015-11-01 17:20:00,1003.43,14.11,286.99,7.12,62.71,16.12,10.11,6.01,6.29,10.08,1212.18,0.7,1.04,49.15,17,6,11,-0.984807753012208,-0.17364817766693033,-0.5000000000000004,0.8660254037844384,0.7564245504347982,0.6540809579092739
2015-11-01 17:30:00,1003.61,13.59,286.45,7.11,64.8,15.59,10.1,5.49,6.28,10.06,1214.6,0.33,0.68,75.9,17,6,11,-0.9914448613738104,-0.13052619222005163,-0.5000000000000004,0.8660254037844384,0.9698720152847469,0.24361501178602238
